customer_id,invoice_month,target,day_of_week,week_of_year,month,avg_target,max_target,min_target,count_records,lag_1,rolling_3_mean
15249,7/1/2011,796.35,4,26,7,832.1700000000001,1696.66,282.31,8,1025.7,944.3066666666668
15249,8/1/2011,1696.66,0,31,8,832.1700000000001,1696.66,282.31,8,796.35,875.8166666666667
15249,9/1/2011,282.31,3,35,9,832.1700000000001,1696.66,282.31,8,1696.66,1172.9033333333336
15249,10/1/2011,641.57,5,39,10,832.1700000000001,1696.66,282.31,8,282.31,925.1066667
15249,11/1/2011,407.55,1,44,11,832.1700000000001,1696.66,282.31,8,641.57,873.5133333333337
15251,4/1/2011,2846.02,4,13,4,1290.88875,2846.02,355.38,8,0,0
15251,5/1/2011,1199.75,6,17,5,1290.88875,2846.02,355.38,8,2846.02,0
15251,6/1/2011,1393.48,2,22,6,1290.88875,2846.02,355.38,8,1199.75,0
15251,7/1/2011,1222.32,4,26,7,1290.88875,2846.02,355.38,8,1393.48,1813.0833333333333
15251,8/1/2011,725.65,0,31,8,1290.88875,2846.02,355.38,8,1222.32,1271.8500000000001
15251,9/1/2011,2159.2200000000003,3,35,9,1290.88875,2846.02,355.38,8,725.65,1113.8166666666668
15251,10/1/2011,425.29,5,39,10,1290.88875,2846.02,355.38,8,2159.2200000000003,1369.0633333333335
15251,11/1/2011,355.38,1,44,11,1290.88875,2846.02,355.38,8,425.29,1103.386666666667
15252,6/1/2011,300.55,2,22,6,370.39,440.23,300.55,2,0,0
15252,11/1/2011,440.23,1,44,11,370.39,440.23,300.55,2,300.55,0
15253,6/1/2011,173.85,2,22,6,305.1,463.85,173.85,3,0,0
15253,9/1/2011,463.85,3,35,9,305.1,463.85,173.85,3,173.85,0
15253,11/1/2011,277.6,1,44,11,305.1,463.85,173.85,3,463.85,0
15254,8/1/2011,300.36,0,31,8,300.36,300.36,300.36,1,0,0
15255,10/1/2011,890.85,5,39,10,890.85,890.85,890.85,1,0,0
15256,7/1/2011,98.45,4,26,7,98.45,98.45,98.45,1,0,0
15257,3/1/2011,232.15,1,9,3,232.15,232.15,232.15,1,0,0
15258,5/1/2011,315.66,6,17,5,311.58000000000004,315.66,307.5,2,0,0
15258,6/1/2011,307.5,2,22,6,311.58000000000004,315.66,307.5,2,315.66,0
15260,12/1/2010,420.5,2,48,12,296.795,420.5,194.4,6,0,0
15260,4/1/2011,267.7,4,13,4,296.795,420.5,194.4,6,420.5,0
15260,5/1/2011,194.4,6,17,5,296.795,420.5,194.4,6,267.7,0
15260,6/1/2011,387.88,2,22,6,296.795,420.5,194.4,6,194.4,294.2000000000001
15260,7/1/2011,315.14,4,26,7,296.795,420.5,194.4,6,387.88,283.32666666666677
15260,8/1/2011,195.15,0,31,8,296.795,420.5,194.4,6,315.14,299.14000000000016
15261,7/1/2011,254.82,4,26,7,254.82,254.82,254.82,1,0,0
15262,1/1/2011,178.95000000000002,5,52,1,178.95000000000002,178.95000000000002,178.95000000000002,1,0,0
15263,8/1/2011,156.51,0,31,8,156.51,156.51,156.51,1,0,0
15264,10/1/2011,393.74,5,39,10,393.74,393.74,393.74,1,0,0
15265,4/1/2011,712.24,4,13,4,753.06,793.88,712.24,2,0,0
15265,7/1/2011,793.88,4,26,7,753.06,793.88,712.24,2,712.24,0
15266,1/1/2011,119.3,5,52,1,119.3,119.3,119.3,1,0,0
15267,6/1/2011,1035.76,2,22,6,429.34,1035.76,129.6,4,0,0
15267,7/1/2011,372,4,26,7,429.34,1035.76,129.6,4,1035.76,0
15267,10/1/2011,180,5,39,10,429.34,1035.76,129.6,4,372,0
15267,11/1/2011,129.6,1,44,11,429.34,1035.76,129.6,4,180,529.2533333333334
15269,11/1/2011,408.8,1,44,11,408.8,408.8,408.8,1,0,0
15270,2/1/2011,972.1,1,5,2,574.55,972.1,300.25,4,0,0
15270,4/1/2011,300.25,4,13,4,574.55,972.1,300.25,4,972.1,0
15270,8/1/2011,496.65,0,31,8,574.55,972.1,300.25,4,300.25,0
15270,11/1/2011,529.2,1,44,11,574.55,972.1,300.25,4,496.65,589.6666666666669
15271,12/1/2010,111.75,2,48,12,248.58199999999997,443.64,111.75,10,0,0
15271,1/1/2011,253.1,5,52,1,248.58199999999997,443.64,111.75,10,111.75,0
15271,4/1/2011,147.6,4,13,4,248.58199999999997,443.64,111.75,10,253.1,0
15271,5/1/2011,223.16,6,17,5,248.58199999999997,443.64,111.75,10,147.6,170.81666666666683
15271,6/1/2011,320.84,2,22,6,248.58199999999997,443.64,111.75,10,223.16,207.9533333333335
15271,8/1/2011,315.89,0,31,8,248.58199999999997,443.64,111.75,10,320.84,230.53333333333345
15271,9/1/2011,224.28,3,35,9,248.58199999999997,443.64,111.75,10,315.89,286.63000000000017
15271,10/1/2011,443.64,5,39,10,248.58199999999997,443.64,111.75,10,224.28,287.00333333333344
15271,11/1/2011,253.48,1,44,11,248.58199999999997,443.64,111.75,10,443.64,327.9366666666668
15271,12/1/2011,192.08,3,48,12,248.58199999999997,443.64,111.75,10,253.48,307.1333333333335
15272,9/1/2011,298.96,3,35,9,360.97,422.98,298.96,2,0,0
15272,10/1/2011,422.98,5,39,10,360.97,422.98,298.96,2,298.96,0
15274,11/1/2011,383.99,1,44,11,358.285,383.99,332.58000000000004,2,0,0
15274,12/1/2011,332.58000000000004,3,48,12,358.285,383.99,332.58000000000004,2,383.99,0
15275,11/1/2011,609.19,1,44,11,609.19,609.19,609.19,1,0,0
15276,10/1/2011,135.31,5,39,10,135.31,135.31,135.31,1,0,0
15277,10/1/2011,255.9,5,39,10,255.9,255.9,255.9,1,0,0
15279,12/1/2010,277.41,2,48,12,277.41,277.41,277.41,1,0,0
15280,6/1/2011,113.12,2,22,6,113.12,113.12,113.12,1,0,0
15281,1/1/2011,741.92,5,52,1,279.99375,741.92,-27.9,8,0,0
15281,2/1/2011,234.15,1,5,2,279.99375,741.92,-27.9,8,741.92,0
15281,3/1/2011,-25.8,1,9,3,279.99375,741.92,-27.9,8,234.15,0
15281,4/1/2011,356.63,4,13,4,279.99375,741.92,-27.9,8,-25.8,316.75666666666683
15281,5/1/2011,556.21,6,17,5,279.99375,741.92,-27.9,8,356.63,188.32666666666682
15281,6/1/2011,-27.9,2,22,6,279.99375,741.92,-27.9,8,556.21,295.6800000000002
15281,7/1/2011,264.37,4,26,7,279.99375,741.92,-27.9,8,-27.9,294.9800000000002
15281,10/1/2011,140.37,5,39,10,279.99375,741.92,-27.9,8,264.37,264.22666666666686
15286,10/1/2011,240.55,5,39,10,240.55,240.55,240.55,1,0,0
15287,9/1/2011,340.98,3,35,9,161.74666666666667,340.98,-1.45,3,0,0
15287,10/1/2011,-1.45,5,39,10,161.74666666666667,340.98,-1.45,3,340.98,0
15287,11/1/2011,145.71,1,44,11,161.74666666666667,340.98,-1.45,3,-1.45,0
15288,12/1/2010,165.65,2,48,12,461.304,986.75,165.65,5,0,0
15288,3/1/2011,986.75,1,9,3,461.304,986.75,165.65,5,165.65,0
15288,5/1/2011,471.6,6,17,5,461.304,986.75,165.65,5,986.75,0
15288,7/1/2011,382.36,4,26,7,461.304,986.75,165.65,5,471.6,541.3333333333335
15288,10/1/2011,300.16,5,39,10,461.304,986.75,165.65,5,382.36,613.5700000000002
15289,4/1/2011,375.45,4,13,4,311.7,375.45,241.8,3,0,0
15289,7/1/2011,317.85,4,26,7,311.7,375.45,241.8,3,375.45,0
15289,11/1/2011,241.8,1,44,11,311.7,375.45,241.8,3,317.85,0
15290,12/1/2010,219.6,2,48,12,650.3141666666667,1537.71,219.6,12,0,0
15290,1/1/2011,334.5,5,52,1,650.3141666666667,1537.71,219.6,12,219.6,0
15290,2/1/2011,297.08,1,5,2,650.3141666666667,1537.71,219.6,12,334.5,0
15290,3/1/2011,482.15,1,9,3,650.3141666666667,1537.71,219.6,12,297.08,283.72666666666686
15290,4/1/2011,290.4,4,13,4,650.3141666666667,1537.71,219.6,12,482.15,371.2433333333335
15290,5/1/2011,362.19,6,17,5,650.3141666666667,1537.71,219.6,12,290.4,356.54333333333346
15290,7/1/2011,457.3,4,26,7,650.3141666666667,1537.71,219.6,12,362.19,378.24666666666684
15290,8/1/2011,902.72,0,31,8,650.3141666666667,1537.71,219.6,12,457.3,369.9633333333334
15290,9/1/2011,1067.28,3,35,9,650.3141666666667,1537.71,219.6,12,902.72,574.0700000000002
15290,10/1/2011,1510.36,5,39,10,650.3141666666667,1537.71,219.6,12,1067.28,809.1
15290,11/1/2011,342.48,1,44,11,650.3141666666667,1537.71,219.6,12,1510.36,1160.1200000000001
15290,12/1/2011,1537.71,3,48,12,650.3141666666667,1537.71,219.6,12,342.48,973.3733333333333
15291,12/1/2010,648.9,2,48,12,656.6442857142857,983.28,378.75,7,0,0
15291,1/1/2011,681.0500000000001,5,52,1,656.6442857142857,983.28,378.75,7,648.9,0
15291,3/1/2011,587.15,1,9,3,656.6442857142857,983.28,378.75,7,681.0500000000001,0
15291,4/1/2011,699.4,4,13,4,656.6442857142857,983.28,378.75,7,587.15,639.0333333333334
15291,6/1/2011,617.98,2,22,6,656.6442857142857,983.28,378.75,7,699.4,655.8666666666668
15291,9/1/2011,378.75,3,35,9,656.6442857142857,983.28,378.75,7,617.98,634.8433333333335
15291,11/1/2011,983.28,1,44,11,656.6442857142857,983.28,378.75,7,378.75,565.3766666666669
15292,5/1/2011,180.94,6,17,5,180.94,180.94,180.94,1,0,0
15296,1/1/2011,1199.33,5,52,1,601.7183333333334,1199.33,-6.95,6,0,0
15296,5/1/2011,578.48,6,17,5,601.7183333333334,1199.33,-6.95,6,1199.33,0
15296,6/1/2011,285.88,2,22,6,601.7183333333334,1199.33,-6.95,6,578.48,0
15296,8/1/2011,508,0,31,8,601.7183333333334,1199.33,-6.95,6,285.88,687.8966666666669
15296,9/1/2011,-6.95,3,35,9,601.7183333333334,1199.33,-6.95,6,508,457.45333333333355
15296,10/1/2011,1045.57,5,39,10,601.7183333333334,1199.33,-6.95,6,-6.95,262.3100000000001
15297,10/1/2011,230.46,5,39,10,317.52,404.58,230.46,2,0,0
15297,11/1/2011,404.58,1,44,11,317.52,404.58,230.46,2,230.46,0
15298,12/1/2010,397.6,2,48,12,419.3444444444445,617.36,0,9,0,0
15298,1/1/2011,475.48,5,52,1,419.3444444444445,617.36,0,9,397.6,0
15298,3/1/2011,365.36,1,9,3,419.3444444444445,617.36,0,9,475.48,0
15298,6/1/2011,538.76,2,22,6,419.3444444444445,617.36,0,9,365.36,412.8133333333335
15298,7/1/2011,0,4,26,7,419.3444444444445,617.36,0,9,538.76,459.8666666666668
15298,9/1/2011,591.02,3,35,9,419.3444444444445,617.36,0,9,0,301.3733333333335
15298,10/1/2011,476.3,5,39,10,419.3444444444445,617.36,0,9,591.02,376.5933333333335
15298,11/1/2011,617.36,1,44,11,419.3444444444445,617.36,0,9,476.3,355.7733333333335
15298,12/1/2011,312.22,3,48,12,419.3444444444445,617.36,0,9,617.36,561.5600000000002
15299,12/1/2010,1835.01,2,48,12,541.0128571428571,1835.01,-65.91,7,0,0
15299,2/1/2011,-65.91,1,5,2,541.0128571428571,1835.01,-65.91,7,1835.01,0
15299,3/1/2011,600,1,9,3,541.0128571428571,1835.01,-65.91,7,-65.91,0
15299,4/1/2011,-6.01,4,13,4,541.0128571428571,1835.01,-65.91,7,600,789.7000000000002
15299,6/1/2011,0,2,22,6,541.0128571428571,1835.01,-65.91,7,-6.01,176.02666666666684
15299,8/1/2011,-48,0,31,8,541.0128571428571,1835.01,-65.91,7,0,197.9966666666668
15299,10/1/2011,1472,5,39,10,541.0128571428571,1835.01,-65.91,7,-48,-18.00333333
15300,10/1/2011,496.44,5,39,10,496.44,496.44,496.44,1,0,0
15301,12/1/2010,673.37,2,48,12,558.68,718.79,306.91,9,0,0
15301,3/1/2011,622.5,1,9,3,558.68,718.79,306.91,9,673.37,0
15301,4/1/2011,501.22,4,13,4,558.68,718.79,306.91,9,622.5,0
15301,5/1/2011,306.91,6,17,5,558.68,718.79,306.91,9,501.22,599.0300000000002
15301,6/1/2011,709.11,2,22,6,558.68,718.79,306.91,9,306.91,476.87666666666684
15301,7/1/2011,410.85,4,26,7,558.68,718.79,306.91,9,709.11,505.7466666666669
15301,8/1/2011,516.51,0,31,8,558.68,718.79,306.91,9,410.85,475.6233333333335
15301,9/1/2011,718.79,3,35,9,558.68,718.79,306.91,9,516.51,545.4900000000001
15301,10/1/2011,568.86,5,39,10,558.68,718.79,306.91,9,718.79,548.7166666666668
15303,2/1/2011,574.02,1,5,2,574.02,574.02,574.02,1,0,0
15304,12/1/2010,123.15,2,48,12,97.18571428571428,151.5,51,7,0,0
15304,3/1/2011,151.5,1,9,3,97.18571428571428,151.5,51,7,123.15,0
15304,4/1/2011,51,4,13,4,97.18571428571428,151.5,51,7,151.5,0
15304,5/1/2011,51,6,17,5,97.18571428571428,151.5,51,7,51,108.55000000000018
15304,6/1/2011,101.15,2,22,6,97.18571428571428,151.5,51,7,51,84.50000000000018
15304,9/1/2011,90.6,3,35,9,97.18571428571428,151.5,51,7,101.15,67.71666666666685
15304,10/1/2011,111.9,5,39,10,97.18571428571428,151.5,51,7,90.6,80.91666666666686
15306,7/1/2011,344.62,4,26,7,391.45,517.28,312.45,3,0,0
15306,9/1/2011,312.45,3,35,9,391.45,517.28,312.45,3,344.62,0
15306,10/1/2011,517.28,5,39,10,391.45,517.28,312.45,3,312.45,0
15307,9/1/2011,205.3,3,35,9,205.3,205.3,205.3,1,0,0
15308,3/1/2011,302.27,1,9,3,302.27,302.27,302.27,1,0,0
15311,12/1/2010,2609.21,2,48,12,4570.718461538461,7707.52,1066.57,13,0,0
15311,1/1/2011,5475.65,5,52,1,4570.718461538461,7707.52,1066.57,13,2609.21,0
15311,2/1/2011,4645.15,1,5,2,4570.718461538461,7707.52,1066.57,13,5475.65,0
15311,3/1/2011,6356.55,1,9,3,4570.718461538461,7707.52,1066.57,13,4645.15,4243.336666666667
15311,4/1/2011,4156.45,4,13,4,4570.718461538461,7707.52,1066.57,13,6356.55,5492.45
15311,5/1/2011,5796.61,6,17,5,4570.718461538461,7707.52,1066.57,13,4156.45,5052.716666666667
15311,6/1/2011,7365.36,2,22,6,4570.718461538461,7707.52,1066.57,13,5796.61,5436.536666666667
15311,7/1/2011,4736.73,4,26,7,4570.718461538461,7707.52,1066.57,13,7365.36,5772.806666666666
15311,8/1/2011,2865.95,0,31,8,4570.718461538461,7707.52,1066.57,13,4736.73,5966.233333333333
15311,9/1/2011,3334.85,3,35,9,4570.718461538461,7707.52,1066.57,13,2865.95,4989.346666666667
15311,10/1/2011,3302.74,5,39,10,4570.718461538461,7707.52,1066.57,13,3334.85,3645.8433333333337
15311,11/1/2011,7707.52,1,44,11,4570.718461538461,7707.52,1066.57,13,3302.74,3167.846666666667
15311,12/1/2011,1066.57,3,48,12,4570.718461538461,7707.52,1066.57,13,7707.52,4781.703333333334
15312,12/1/2010,285.99,2,48,12,230.275,318.16,130.05,4,0,0
15312,5/1/2011,318.16,6,17,5,230.275,318.16,130.05,4,285.99,0
15312,8/1/2011,186.9,0,31,8,230.275,318.16,130.05,4,318.16,0
15312,9/1/2011,130.05,3,35,9,230.275,318.16,130.05,4,186.9,263.6833333333337
15313,8/1/2011,52,0,31,8,52,52,52,1,0,0
15314,5/1/2011,327.97,6,17,5,327.97,327.97,327.97,1,0,0
15315,8/1/2011,214.58,0,31,8,275.77,336.96,214.58,2,0,0
15315,10/1/2011,336.96,5,39,10,275.77,336.96,214.58,2,214.58,0
15316,1/1/2011,165,5,52,1,165,165,165,1,0,0
15318,12/1/2011,312.62,3,48,12,312.62,312.62,312.62,1,0,0
15319,3/1/2011,204.5,1,9,3,204.5,204.5,204.5,1,0,0
15320,10/1/2011,267.13,5,39,10,267.13,267.13,267.13,1,0,0
15321,2/1/2011,1159.47,1,5,2,883.5766666666667,1588.84,-97.58,3,0,0
15321,9/1/2011,1588.84,3,35,9,883.5766666666667,1588.84,-97.58,3,1159.47,0
15321,10/1/2011,-97.58,5,39,10,883.5766666666667,1588.84,-97.58,3,1588.84,0
15322,9/1/2011,679.68,3,35,9,301.48499999999996,679.68,-76.71,2,0,0
15322,10/1/2011,-76.71,5,39,10,301.48499999999996,679.68,-76.71,2,679.68,0
15325,8/1/2011,162.29,0,31,8,162.29,162.29,162.29,1,0,0
15326,1/1/2011,311.71,5,52,1,311.71,311.71,311.71,1,0,0
15327,10/1/2011,208.75,5,39,10,208.75,208.75,208.75,1,0,0
15329,12/1/2010,-17.7,2,48,12,201.1,444.9,-26.5,5,0,0
15329,6/1/2011,309.1,2,22,6,201.1,444.9,-26.5,5,-17.7,0
15329,7/1/2011,444.9,4,26,7,201.1,444.9,-26.5,5,309.1,0
15329,10/1/2011,295.7,5,39,10,201.1,444.9,-26.5,5,444.9,245.43333333333362
15329,11/1/2011,-26.5,1,44,11,201.1,444.9,-26.5,5,295.7,349.9000000000003
15330,10/1/2011,320.4,5,39,10,357.48,394.56,320.4,2,0,0
15330,11/1/2011,394.56,1,44,11,357.48,394.56,320.4,2,320.4,0
15332,12/1/2010,1661.06,2,48,12,1661.06,1661.06,1661.06,1,0,0
15333,5/1/2011,1028.56,6,17,5,1028.56,1028.56,1028.56,1,0,0
15334,6/1/2011,224.14,2,22,6,175.83499999999998,224.14,127.53,2,0,0
15334,7/1/2011,127.53,4,26,7,175.83499999999998,224.14,127.53,2,224.14,0
15335,10/1/2011,173.97,5,39,10,173.97,173.97,173.97,1,0,0
15339,1/1/2011,257.9,5,52,1,278.78499999999997,299.67,257.9,2,0,0
15339,10/1/2011,299.67,5,39,10,278.78499999999997,299.67,257.9,2,257.9,0
15341,9/1/2011,2020.52,3,35,9,2020.52,2020.52,2020.52,1,0,0
15342,8/1/2011,391.76,0,31,8,391.76,391.76,391.76,1,0,0
15343,9/1/2011,364.5,3,35,9,364.5,364.5,364.5,1,0,0
15344,9/1/2011,308.69,3,35,9,119.145,308.69,-57.46,4,0,0
15344,10/1/2011,-57.46,5,39,10,119.145,308.69,-57.46,4,308.69,0
15344,11/1/2011,122.05,1,44,11,119.145,308.69,-57.46,4,-57.46,0
15344,12/1/2011,103.3,3,48,12,119.145,308.69,-57.46,4,122.05,124.42666666666696
15345,10/1/2011,393.54,5,39,10,183.845,393.54,-25.85,2,0,0
15345,11/1/2011,-25.85,1,44,11,183.845,393.54,-25.85,2,393.54,0
15346,1/1/2011,252.42,5,52,1,252.42,252.42,252.42,1,0,0
15347,12/1/2010,201.6,2,48,12,201.6,201.6,201.6,1,0,0
15348,9/1/2011,158.04,3,35,9,158.04,158.04,158.04,1,0,0
15349,6/1/2011,366.11,2,22,6,236.905,366.11,107.7,2,0,0
15349,7/1/2011,107.7,4,26,7,236.905,366.11,107.7,2,366.11,0
15350,12/1/2010,115.65,2,48,12,115.65,115.65,115.65,1,0,0
15351,12/1/2010,261.28,2,48,12,465.53499999999997,601.57,261.28,4,0,0
15351,9/1/2011,601.57,3,35,9,465.53499999999997,601.57,261.28,4,261.28,0
15351,10/1/2011,463.73,5,39,10,465.53499999999997,601.57,261.28,4,601.57,0
15351,11/1/2011,535.56,1,44,11,465.53499999999997,601.57,261.28,4,463.73,442.1933333333336
15353,12/1/2010,311.65,2,48,12,388.51,465.37,311.65,2,0,0
15353,3/1/2011,465.37,1,9,3,388.51,465.37,311.65,2,311.65,0
15355,10/1/2011,126.25,5,39,10,138.525,150.8,126.25,2,0,0
15355,11/1/2011,150.8,1,44,11,138.525,150.8,126.25,2,126.25,0
15356,12/1/2010,365.54,2,48,12,307.3888888888889,405.76,150.04,9,0,0
15356,2/1/2011,254.19,1,5,2,307.3888888888889,405.76,150.04,9,365.54,0
15356,4/1/2011,212.13,4,13,4,307.3888888888889,405.76,150.04,9,254.19,0
15356,5/1/2011,369.95,6,17,5,307.3888888888889,405.76,150.04,9,212.13,277.2866667
15356,6/1/2011,405.76,2,22,6,307.3888888888889,405.76,150.04,9,369.95,278.75666666666694
15356,7/1/2011,370.15,4,26,7,307.3888888888889,405.76,150.04,9,405.76,329.28000000000026
15356,8/1/2011,301.92,0,31,8,307.3888888888889,405.76,150.04,9,370.15,381.95333333333366
15356,9/1/2011,336.82,3,35,9,307.3888888888889,405.76,150.04,9,301.92,359.2766666666669
15356,11/1/2011,150.04,1,44,11,307.3888888888889,405.76,150.04,9,336.82,336.29666666666697
15358,12/1/2010,619.9,2,48,12,633.4461538461538,1091.75,152.66,13,0,0
15358,1/1/2011,1060.54,5,52,1,633.4461538461538,1091.75,152.66,13,619.9,0
15358,2/1/2011,649.5600000000001,1,5,2,633.4461538461538,1091.75,152.66,13,1060.54,0
15358,3/1/2011,1027,1,9,3,633.4461538461538,1091.75,152.66,13,649.5600000000001,776.6666667
15358,4/1/2011,360.56,4,13,4,633.4461538461538,1091.75,152.66,13,1027,912.3666666666669
15358,5/1/2011,543.91,6,17,5,633.4461538461538,1091.75,152.66,13,360.56,679.0400000000003
15358,6/1/2011,413.88,2,22,6,633.4461538461538,1091.75,152.66,13,543.91,643.8233333333336
15358,7/1/2011,152.66,4,26,7,633.4461538461538,1091.75,152.66,13,413.88,439.4500000000003
15358,8/1/2011,710.2,0,31,8,633.4461538461538,1091.75,152.66,13,152.66,370.1500000000003
15358,9/1/2011,1091.75,3,35,9,633.4461538461538,1091.75,152.66,13,710.2,425.5800000000003
15358,10/1/2011,402.58,5,39,10,633.4461538461538,1091.75,152.66,13,1091.75,651.5366667
15358,11/1/2011,372.2,1,44,11,633.4461538461538,1091.75,152.66,13,402.58,734.8433333333337
15358,12/1/2011,830.06,3,48,12,633.4461538461538,1091.75,152.66,13,372.2,622.1766666666671
15360,10/1/2011,427.93,5,39,10,427.93,427.93,427.93,1,0,0
15361,12/1/2010,418.92,2,48,12,418.92,418.92,418.92,1,0,0
15363,12/1/2010,326,2,48,12,159.025,326,-7.95,2,0,0
15363,4/1/2011,-7.95,4,13,4,159.025,326,-7.95,2,326,0
15364,3/1/2011,331.80000000000007,1,9,3,456.595,581.39,331.80000000000007,2,0,0
15364,9/1/2011,581.39,3,35,9,456.595,581.39,331.80000000000007,2,331.80000000000007,0
15365,1/1/2011,208.61,5,52,1,332.6125,1736.54,-983.87,4,0,0
15365,9/1/2011,1736.54,3,35,9,332.6125,1736.54,-983.87,4,208.61,0
15365,10/1/2011,-983.87,5,39,10,332.6125,1736.54,-983.87,4,1736.54,0
15365,11/1/2011,369.17,1,44,11,332.6125,1736.54,-983.87,4,-983.87,320.4266667
15366,12/1/2010,105.54,2,48,12,301.255,496.97,105.54,2,0,0
15366,9/1/2011,496.97,3,35,9,301.255,496.97,105.54,2,105.54,0
15367,3/1/2011,764.58,1,9,3,466.9225,764.58,-9.9,4,0,0
15367,4/1/2011,651.6,4,13,4,466.9225,764.58,-9.9,4,764.58,0
15367,5/1/2011,-9.9,6,17,5,466.9225,764.58,-9.9,4,651.6,0
15367,10/1/2011,461.41,5,39,10,466.9225,764.58,-9.9,4,-9.9,468.7600000000004
15368,11/1/2011,446.94000000000005,1,44,11,446.94000000000005,446.94000000000005,446.94000000000005,1,0,0
15369,7/1/2011,-1592.49,4,26,7,-1592.49,-1592.49,-1592.49,1,0,0
15370,1/1/2011,184.2,5,52,1,393.425,570.02,184.2,6,0,0
15370,2/1/2011,570.02,1,5,2,393.425,570.02,184.2,6,184.2,0
15370,5/1/2011,373.72,6,17,5,393.425,570.02,184.2,6,570.02,0
15370,7/1/2011,360.02,4,26,7,393.425,570.02,184.2,6,373.72,375.9800000000003
15370,9/1/2011,525.79,3,35,9,393.425,570.02,184.2,6,360.02,434.5866667
15370,10/1/2011,346.79999999999995,5,39,10,393.425,570.02,184.2,6,525.79,419.84333333333365
15372,7/1/2011,2007.4,4,26,7,2007.4,2007.4,2007.4,1,0,0
15373,12/1/2010,537.1,2,48,12,245.90111111111113,537.1,8.550000000000011,9,0,0
15373,1/1/2011,8.550000000000011,5,52,1,245.90111111111113,537.1,8.550000000000011,9,537.1,0
15373,2/1/2011,151.55,1,5,2,245.90111111111113,537.1,8.550000000000011,9,8.550000000000011,0
15373,3/1/2011,176.21,1,9,3,245.90111111111113,537.1,8.550000000000011,9,151.55,232.40000000000032
15373,5/1/2011,115.54,6,17,5,245.90111111111113,537.1,8.550000000000011,9,176.21,112.10333333333365
15373,6/1/2011,328.55,2,22,6,245.90111111111113,537.1,8.550000000000011,9,115.54,147.76666666666696
15373,8/1/2011,166.60000000000002,0,31,8,245.90111111111113,537.1,8.550000000000011,9,328.55,206.76666666666696
15373,11/1/2011,383.48,1,44,11,245.90111111111113,537.1,8.550000000000011,9,166.60000000000002,203.56333333333365
15373,12/1/2011,345.53000000000003,3,48,12,245.90111111111113,537.1,8.550000000000011,9,383.48,292.8766667
15374,8/1/2011,168,0,31,8,168,168,168,1,0,0
15376,5/1/2011,654.17,6,17,5,411.11999999999995,654.17,244.34,3,0,0
15376,8/1/2011,334.85,0,31,8,411.11999999999995,654.17,244.34,3,654.17,0
15376,10/1/2011,244.34,5,39,10,411.11999999999995,654.17,244.34,3,334.85,0
15379,12/1/2010,1491.46,2,48,12,726.3779999999999,1491.46,209.18,5,0,0
15379,1/1/2011,1119.23,5,52,1,726.3779999999999,1491.46,209.18,5,1491.46,0
15379,3/1/2011,371.84,1,9,3,726.3779999999999,1491.46,209.18,5,1119.23,0
15379,5/1/2011,209.18,6,17,5,726.3779999999999,1491.46,209.18,5,371.84,994.1766666666671
15379,6/1/2011,440.18,2,22,6,726.3779999999999,1491.46,209.18,5,209.18,566.7500000000003
15380,12/1/2010,230.1,2,48,12,336.47200000000004,414.1,230.1,5,0,0
15380,7/1/2011,352.46000000000004,4,26,7,336.47200000000004,414.1,230.1,5,230.1,0
15380,9/1/2011,414.1,3,35,9,336.47200000000004,414.1,230.1,5,352.46000000000004,0
15380,10/1/2011,300.40000000000003,5,39,10,336.47200000000004,414.1,230.1,5,414.1,332.2200000000003
15380,12/1/2011,385.30000000000007,3,48,12,336.47200000000004,414.1,230.1,5,300.40000000000003,355.65333333333365
15381,3/1/2011,282.29999999999995,1,9,3,298.42499999999995,314.55,282.29999999999995,2,0,0
15381,5/1/2011,314.55,6,17,5,298.42499999999995,314.55,282.29999999999995,2,282.29999999999995,0
15382,2/1/2011,1019.42,1,5,2,1185.5720000000001,2582.78,524,5,0,0
15382,5/1/2011,555.85,6,17,5,1185.5720000000001,2582.78,524,5,1019.42,0
15382,6/1/2011,524,2,22,6,1185.5720000000001,2582.78,524,5,555.85,0
15382,9/1/2011,2582.78,3,35,9,1185.5720000000001,2582.78,524,5,524,699.7566667
15382,11/1/2011,1245.81,1,44,11,1185.5720000000001,2582.78,524,5,2582.78,1220.876666666667
15384,12/1/2010,296.92,2,48,12,317.88,338.84,296.92,2,0,0
15384,6/1/2011,338.84,2,22,6,317.88,338.84,296.92,2,296.92,0
15385,10/1/2011,316.88,5,39,10,316.88,316.88,316.88,1,0,0
15386,6/1/2011,394.14,2,22,6,394.14,394.14,394.14,1,0,0
15388,3/1/2011,140.54,1,9,3,140.54,140.54,140.54,1,0,0
15389,6/1/2011,500,2,22,6,500,500,500,1,0,0
15392,12/1/2010,319.18,2,48,12,378.9325,565.66,304.41,4,0,0
15392,9/1/2011,326.48,3,35,9,378.9325,565.66,304.41,4,319.18,0
15392,11/1/2011,565.66,1,44,11,378.9325,565.66,304.41,4,326.48,0
15392,12/1/2011,304.41,3,48,12,378.9325,565.66,304.41,4,565.66,403.7733333333336
15393,3/1/2011,124.1,1,9,3,115.93,124.1,107.76,2,0,0
15393,11/1/2011,107.76,1,44,11,115.93,124.1,107.76,2,124.1,0
15394,12/1/2010,587.66,2,48,12,545.885,848.78,329.4,4,0,0
15394,5/1/2011,848.78,6,17,5,545.885,848.78,329.4,4,587.66,0
